ID,Title,URL,License
38,Analiza jakości życia osób w podeszłym wieku w dobie pandemii COVID-19,https://ppm.edu.pl/info/phd/UMW1c83f19542f8419c9b98890adce3c52f?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BAnaliza%2Bjako%25C5%259Bci%2B%25C5%25BCycia%2Bos%25C3%25B3b%2Bw%2Bpodesz%25C5%2582ym%2Bwieku%2Bw%2Bdobie%2Bpandemii%2BCOVID-19%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
39,"Związek zakażenia Helicobacter pylori ze stopniem zaawansowania, przebiegiem i rokowaniem przewlekłych chorób wątroby, ze szczególnym uwzględnieniem marskości wątroby",https://ppm.edu.pl/info/phd/UMW7a944609ce59485db61cbeb2fdebed9b?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BZwi%25C4%2585zek%2Bzaka%25C5%25BCenia%2BHelicobacter%2Bpylori%2Bze%2Bstopniem%2Bzaawansowania%252C%2Bprzebiegiem%2Bi%2Brokowaniem%2Bprzewlek%25C5%2582ych%2Bchor%25C3%25B3b%2Bw%25C4%2585troby%252C%2Bze%2Bszczeg%25C3%25B3lnym%2Buwzgl%25C4%2599dnieniem%2Bmarsko%25C5%259Bci%2Bw%25C4%2585troby%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
40,Rola elastografii w ocenie układu pokarmowego u pacjentów z nieswoistymi chorobami zapalnymi jelit,https://ppm.edu.pl/info/phd/UMW3bbb0e81a49c4dfbb8cd2b6740917165?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BRola%2Belastografii%2Bw%2Bocenie%2Buk%25C5%2582adu%2Bpokarmowego%2Bu%2Bpacjent%25C3%25B3w%2Bz%2Bnieswoistymi%2Bchorobami%2Bzapalnymi%2Bjelit%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
41,Znaczenie bariery jelitowej w sepsie - ocena niedokrwienia jelit u pacjentów septycznych na podstawie wybranych biomarkerów,https://ppm.edu.pl/info/phd/UMW814ae87d7dbc44048e8bf5085583b303?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BZnaczenie%2Bbariery%2Bjelitowej%2Bw%2Bsepsie%2B-%2Bocena%2Bniedokrwienia%2Bjelit%2Bu%2Bpacjent%25C3%25B3w%2Bseptycznych%2Bna%2Bpodstawie%2Bwybranych%2Bbiomarker%25C3%25B3w%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
42,Trening ruchowo-poznawczy z wykorzystaniem czujnika Kinect i urządzenia zapobiegającego upadkom u pacjentów z zespołem słabości,https://ppm.edu.pl/info/phd/UMWfe5963f54fb749deb4fdfc39bf3a6fd9?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BTrening%2Bruchowo-poznawczy%2Bz%2Bwykorzystaniem%2Bczujnika%2BKinect%2Bi%2Burz%25C4%2585dzenia%2Bzapobiegaj%25C4%2585cego%2Bupadkom%2Bu%2Bpacjent%25C3%25B3w%2Bz%2Bzespo%25C5%2582em%2Bs%25C5%2582abo%25C5%259Bci%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
43,Wybrane aspekty kliniczne i psychospołeczne chorych na przewlekły wyprysk rąk,https://ppm.edu.pl/info/phd/UMW6508690cb1c245879e5eb9fc318b756d?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BWybrane%2Baspekty%2Bkliniczne%2Bi%2Bpsychospo%25C5%2582eczne%2Bchorych%2Bna%2Bprzewlek%25C5%2582y%2Bwyprysk%2Br%25C4%2585k%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
44,Skuteczność terapii manualnej oraz ocena stanu zapalnego w zespole bolesnego miesiączkowania u młodych kobiet,https://ppm.edu.pl/info/phd/GUM41c82614967847b2a60191413c7af3a1?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BSkuteczno%25C5%259B%25C4%2587%2Bterapii%2Bmanualnej%2Boraz%2Bocena%2Bstanu%2Bzapalnego%2Bw%2Bzespole%2Bbolesnego%2Bmiesi%25C4%2585czkowania%2Bu%2Bm%25C5%2582odych%2Bkobiet%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
45,Poznawcze uwarunkowania symptomów pozytywnych w zaburzeniach psychotycznych: badania dysfuncji metapoznania i poznania społecznego w powstawaniu urojeń,https://ppm.edu.pl/info/phd/UMWb57b1aa20d804d43b551c338d943ac79?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BPoznawcze%2Buwarunkowania%2Bsymptom%25C3%25B3w%2Bpozytywnych%2Bw%2Bzaburzeniach%2Bpsychotycznych%253A%2Bbadania%2Bdysfuncji%2Bmetapoznania%2Bi%2Bpoznania%2Bspo%25C5%2582ecznego%2Bw%2Bpowstawaniu%2Buroje%25C5%2584%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
46,Bezpieczeństwo i skuteczność szczepień ochronnych przeciwko grypie u pacjentów poddawanych podskórnej terapii odczulającej,https://ppm.edu.pl/info/phd/UMWdd7e59434f9642b18257a69b282575c5?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BBezpiecze%25C5%2584stwo%2Bi%2Bskuteczno%25C5%259B%25C4%2587%2Bszczepie%25C5%2584%2Bochronnych%2Bprzeciwko%2Bgrypie%2Bu%2Bpacjent%25C3%25B3w%2Bpoddawanych%2Bpodsk%25C3%25B3rnej%2Bterapii%2Bodczulaj%25C4%2585cej%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
47,Ocena porównawcza kwalifikacji i wyników pooperacyjnych u pacjentów z wszczepioną soczewką niedyfrakcyjną o wydłużonej ogniskowej z innymi soczewkami wewnątrzgałkowymi,https://ppm.edu.pl/info/phd/UMWeeae990b73334206bd2ba529a452aacf?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bpor%25C3%25B3wnawcza%2Bkwalifikacji%2Bi%2Bwynik%25C3%25B3w%2Bpooperacyjnych%2Bu%2Bpacjent%25C3%25B3w%2Bz%2Bwszczepion%25C4%2585%2Bsoczewk%25C4%2585%2Bniedyfrakcyjn%25C4%2585%2Bo%2Bwyd%25C5%2582u%25C5%25BConej%2Bogniskowej%2Bz%2Binnymi%2Bsoczewkami%2Bwewn%25C4%2585trzga%25C5%2582kowymi%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
48,Ocena zawartości białka p27Kip1 w komórkach przewlekłej białaczki limfocytowej oraz jej związek z przebiegiem choroby,https://ppm.edu.pl/info/phd/UMW1b73de7b37294960985e99705d119de4?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bzawarto%25C5%259Bci%2Bbia%25C5%2582ka%2Bp27Kip1%2Bw%2Bkom%25C3%25B3rkach%2Bprzewlek%25C5%2582ej%2Bbia%25C5%2582aczki%2Blimfocytowej%2Boraz%2Bjej%2Bzwi%25C4%2585zek%2Bz%2Bprzebiegiem%2Bchoroby%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
49,Leczenie akromegalii - powikłania i analiza kosztów w Polsce na podstawie ośrodka wrocławskiego,https://ppm.edu.pl/info/phd/UMWf8a982beb52349069e1468fe57ba04a3?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BLeczenie%2Bakromegalii%2B-%2Bpowik%25C5%2582ania%2Bi%2Banaliza%2Bkoszt%25C3%25B3w%2Bw%2BPolsce%2Bna%2Bpodstawie%2Bo%25C5%259Brodka%2Bwroc%25C5%2582awskiego%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
50,Poszukiwanie mechanizmów regulacji biodostępności tlenku azotu w erytrocytach i ich wpływu na funkcję śródbłonka naczyniowego u osób z cukrzycą typu 2,https://ppm.edu.pl/info/phd/UMWd636e3b9c49e41cbb431fe3f3c7bc717?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BPoszukiwanie%2Bmechanizm%25C3%25B3w%2Bregulacji%2Bbiodost%25C4%2599pno%25C5%259Bci%2Btlenku%2Bazotu%2Bw%2Berytrocytach%2Bi%2Bich%2Bwp%25C5%2582ywu%2Bna%2Bfunkcj%25C4%2599%2B%25C5%259Br%25C3%25B3db%25C5%2582onka%2Bnaczyniowego%2Bu%2Bos%25C3%25B3b%2Bz%2Bcukrzyc%25C4%2585%2Btypu%2B2%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
51,"Oznaczenie wysycenia krwi tlenem metodą pulsoksymetryczną u donoszonych, zdrowych noworodków urodzonych siłami natury i drogą cięcia cesarskiego w pierwszych 24 godzinach życia",https://ppm.edu.pl/info/phd/UMWe114c528cc1047c78d854414e27f738a?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOznaczenie%2Bwysycenia%2Bkrwi%2Btlenem%2Bmetod%25C4%2585%2Bpulsoksymetryczn%25C4%2585%2Bu%2Bdonoszonych%252C%2Bzdrowych%2Bnoworodk%25C3%25B3w%2Burodzonych%2Bsi%25C5%2582ami%2Bnatury%2Bi%2Bdrog%25C4%2585%2Bci%25C4%2599cia%2Bcesarskiego%2Bw%2Bpierwszych%2B24%2Bgodzinach%2B%25C5%25BCycia%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
52,Zależność pomiędzy punktacją w skali CHA2DS2-VASc a nasileniem miażdżycy tętnic wieńcowych u pacjentów z ostrym zespołem wieńcowym,https://ppm.edu.pl/info/phd/UMW8df99847866c46c0b1fb11de25d4ca9f?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BZale%25C5%25BCno%25C5%259B%25C4%2587%2Bpomi%25C4%2599dzy%2Bpunktacj%25C4%2585%2Bw%2Bskali%2BCHA2DS2-VASc%2Ba%2Bnasileniem%2Bmia%25C5%25BCd%25C5%25BCycy%2Bt%25C4%2599tnic%2Bwie%25C5%2584cowych%2Bu%2Bpacjent%25C3%25B3w%2Bz%2Bostrym%2Bzespo%25C5%2582em%2Bwie%25C5%2584cowym%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
53,Rozpowszechnienie zakażenia wirusem grypy wśród personelu medycznego wrocławskich szpitali oraz podstawowej opieki zdrowotnej (POZ) w sezonie epidemii grypy,https://ppm.edu.pl/info/phd/UMWef3f74e7272c4d26893bfb97edd17111?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BRozpowszechnienie%2Bzaka%25C5%25BCenia%2Bwirusem%2Bgrypy%2Bw%25C5%259Br%25C3%25B3d%2Bpersonelu%2Bmedycznego%2Bwroc%25C5%2582awskich%2Bszpitali%2Boraz%2Bpodstawowej%2Bopieki%2Bzdrowotnej%2B%2528POZ%2529%2Bw%2Bsezonie%2Bepidemii%2Bgrypy%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
54,Ocena morfologii twarzoczaszki i dysfunkcji ustno-twarzowych w wybranych wrodzonych wadach części twarzowej czaszki,https://ppm.edu.pl/info/phd/UMW117a6f1214a040ba882e86c8aceef618?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bmorfologii%2Btwarzoczaszki%2Bi%2Bdysfunkcji%2Bustno-twarzowych%2Bw%2Bwybranych%2Bwrodzonych%2Bwadach%2Bcz%25C4%2599%25C5%259Bci%2Btwarzowej%2Bczaszki%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
55,Ocena zależności pomiędzy rodzinnym występowaniem chorób układu sercowo-naczyniowego a nawykami żywieniowymi u pacjentów z chorobą wieńcową,https://ppm.edu.pl/info/phd/UMW46b8d759bcd14f938cd8107403ca86cb?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bzale%25C5%25BCno%25C5%259Bci%2Bpomi%25C4%2599dzy%2Brodzinnym%2Bwyst%25C4%2599powaniem%2Bchor%25C3%25B3b%2Buk%25C5%2582adu%2Bsercowo-naczyniowego%2Ba%2Bnawykami%2B%25C5%25BCywieniowymi%2Bu%2Bpacjent%25C3%25B3w%2Bz%2Bchorob%25C4%2585%2Bwie%25C5%2584cow%25C4%2585%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
56,Analiza wybranych parametrów stanu zapalnego i równowagi oksydacyjno-antyoksydacyjnej u kobiet z endometriozą,https://ppm.edu.pl/info/phd/UMW3a38c69aa5c049bd9e9374ad1caba1cc?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BAnaliza%2Bwybranych%2Bparametr%25C3%25B3w%2Bstanu%2Bzapalnego%2Bi%2Br%25C3%25B3wnowagi%2Boksydacyjno-antyoksydacyjnej%2Bu%2Bkobiet%2Bz%2Bendometrioz%25C4%2585%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
57,Zmienność profilu terpenoidów i fenylopropanoidów w kulturach in vitro azjatyckiej rośliny leczniczej Salvia yangii,https://ppm.edu.pl/info/phd/UMW91689eecb3d54658acdfbe6cb12cd759?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BZmienno%25C5%259B%25C4%2587%2Bprofilu%2Bterpenoid%25C3%25B3w%2Bi%2Bfenylopropanoid%25C3%25B3w%2Bw%2Bkulturach%2Bin%2Bvitro%2Bazjatyckiej%2Bro%25C5%259Bliny%2Bleczniczej%2BSalvia%2Byangii%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
58,Wykorzystanie zaawansowanych technik post-processingu tomografii komputerowej w diagnostyce i ocenie przebiegu astmy,https://ppm.edu.pl/info/phd/UMW35e55fa5b8994660ba2f0ebf891b073a?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BWykorzystanie%2Bzaawansowanych%2Btechnik%2Bpost-processingu%2Btomografii%2Bkomputerowej%2Bw%2Bdiagnostyce%2Bi%2Bocenie%2Bprzebiegu%2Bastmy%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
59,Aktywność odruchów pierwotnych w odniesieniu do funkcji sensorycznych i motorycznych dzieci w wieku przedszkolnym,https://ppm.edu.pl/info/phd/UMWd1b960fbd69d47ba982f4d0b7ccff0f1?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BAktywno%25C5%259B%25C4%2587%2Bodruch%25C3%25B3w%2Bpierwotnych%2Bw%2Bodniesieniu%2Bdo%2Bfunkcji%2Bsensorycznych%2Bi%2Bmotorycznych%2Bdzieci%2Bw%2Bwieku%2Bprzedszkolnym%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
60,Arginina i jej analogi jako nowe biomarkery oznaczane w surowicy i kondensacie wydychanego powietrza w celu rozpoznawania i monitorowania przebiegu astmy oskrzelowej w populacji dziecięcej,https://ppm.edu.pl/info/phd/UMW4b56e417649a4f408500713943b7cd03?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BArginina%2Bi%2Bjej%2Banalogi%2Bjako%2Bnowe%2Bbiomarkery%2Boznaczane%2Bw%2Bsurowicy%2Bi%2Bkondensacie%2Bwydychanego%2Bpowietrza%2Bw%2Bcelu%2Brozpoznawania%2Bi%2Bmonitorowania%2Bprzebiegu%2Bastmy%2Boskrzelowej%2Bw%2Bpopulacji%2Bdzieci%25C4%2599cej%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
61,Ocena wybranych czynników wpływających na wrażliwość chemoreceptorów tętniczych u osób zdrowych,https://ppm.edu.pl/info/phd/UMW989aeff40c6b4850b9d8063d99830552?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bwybranych%2Bczynnik%25C3%25B3w%2Bwp%25C5%2582ywaj%25C4%2585cych%2Bna%2Bwra%25C5%25BCliwo%25C5%259B%25C4%2587%2Bchemoreceptor%25C3%25B3w%2Bt%25C4%2599tniczych%2Bu%2Bos%25C3%25B3b%2Bzdrowych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
62,Wpływ drenażu limfatycznego na insulinooporność tkankową u pacjentów z nieprawidłową masa ciała,https://ppm.edu.pl/info/phd/GUMb35f018e34064e37b92fdc98e8ed5234?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BWp%25C5%2582yw%2Bdrena%25C5%25BCu%2Blimfatycznego%2Bna%2Binsulinooporno%25C5%259B%25C4%2587%2Btkankow%25C4%2585%2Bu%2Bpacjent%25C3%25B3w%2Bz%2Bnieprawid%25C5%2582ow%25C4%2585%2Bmasa%2Bcia%25C5%2582a%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
63,Ocena czynności płuc i reaktywności oskrzeli u mężczyzn z cukrzycą,https://ppm.edu.pl/info/phd/UML9ea07c2435ac46e1a2d1f0b2054476bc?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bczynno%25C5%259Bci%2Bp%25C5%2582uc%2Bi%2Breaktywno%25C5%259Bci%2Boskrzeli%2B%2Bu%2Bm%25C4%2599%25C5%25BCczyzn%2Bz%2Bcukrzyc%25C4%2585%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
64,Wpływ czasu rozpoczęcia leczenia na przebieg reinnerwacji u dzieci,https://ppm.edu.pl/info/phd/UMWaa0c491ebd764969a79a46495713a9ec?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BWp%25C5%2582yw%2Bczasu%2Brozpocz%25C4%2599cia%2Bleczenia%2Bna%2Bprzebieg%2Breinnerwacji%2Bu%2Bdzieci%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
65,"Stymulacja błędnika przed manewrem repozycyjnym, jako czynnik zwiększający efektywność terapii zawrotów głowy w łagodnych napadowych położeniowych zawrotach głowy (ang.BPPV), wspomagana elementami terapii poznawczo-behawioralnej",https://ppm.edu.pl/info/phd/UMLab3aaa3f1f19408cb7c43789bd2bc769?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BStymulacja%2Bb%25C5%2582%25C4%2599dnika%2Bprzed%2Bmanewrem%2Brepozycyjnym%252C%2Bjako%2Bczynnik%2Bzwi%25C4%2599kszaj%25C4%2585cy%2Befektywno%25C5%259B%25C4%2587%2Bterapii%2Bzawrot%25C3%25B3w%2Bg%25C5%2582owy%2Bw%2B%25C5%2582agodnych%2Bnapadowych%2Bpo%25C5%2582o%25C5%25BCeniowych%2Bzawrotach%2Bg%25C5%2582owy%2B%2528ang.BPPV%2529%252C%2Bwspomagana%2Belementami%2Bterapii%2Bpoznawczo-behawioralnej%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
66,Wpływ leczenia autologicznymi komórkami macierzystymi na wybrane aspekty kliniczne i psychospołeczne u pacjentek z łysieniem androgenowym,https://ppm.edu.pl/info/phd/UMW5744cb55f6b4460e9f8c43aad0c0dc47?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BWp%25C5%2582yw%2Bleczenia%2Bautologicznymi%2Bkom%25C3%25B3rkami%2Bmacierzystymi%2Bna%2Bwybrane%2Baspekty%2Bkliniczne%2Bi%2Bpsychospo%25C5%2582eczne%2Bu%2Bpacjentek%2Bz%2B%25C5%2582ysieniem%2Bandrogenowym%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
67,Czynniki rokownicze u pacjentów z niedokrwiennym zespołem stopy cukrzycowej poddanych zabiegowi angioplastyki tętnic kończyn dolnych,https://ppm.edu.pl/info/phd/UMWb5d3d5d162c3499ab5f522795a295978?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BCzynniki%2Brokownicze%2Bu%2Bpacjent%25C3%25B3w%2Bz%2Bniedokrwiennym%2Bzespo%25C5%2582em%2Bstopy%2Bcukrzycowej%2Bpoddanych%2Bzabiegowi%2Bangioplastyki%2Bt%25C4%2599tnic%2Bko%25C5%2584czyn%2Bdolnych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
68,Kompleksowość kliniczna pacjentów z wybranymi przewlekłymi chorobami wielonarządowymi,https://ppm.edu.pl/info/phd/UMW00f08d68581c4f129101ae45fefbd46b?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BKompleksowo%25C5%259B%25C4%2587%2Bkliniczna%2Bpacjent%25C3%25B3w%2Bz%2Bwybranymi%2Bprzewlek%25C5%2582ymi%2Bchorobami%2Bwielonarz%25C4%2585dowymi%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
69,Limfocyty krwi obwodowej u pacjentów z infekcją Borrelia burgdorferi sensu lato oraz współzakażeniami różnymi patogenami przenoszonymi przez kleszcze,https://ppm.edu.pl/info/phd/UML91505b5825924439abaae8f2f008f7c7?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BLimfocyty%2Bkrwi%2Bobwodowej%2Bu%2Bpacjent%25C3%25B3w%2Bz%2Binfekcj%25C4%2585%2BBorrelia%2Bburgdorferi%2Bsensu%2Blato%2Boraz%2Bwsp%25C3%25B3%25C5%2582zaka%25C5%25BCeniami%2Br%25C3%25B3%25C5%25BCnymi%2Bpatogenami%2Bprzenoszonymi%2Bprzez%2Bkleszcze%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
70,Ocena i porównanie przebiegu ciąży oraz porodu u kobiet po zapłodnieniu pozaustrojowym i naturalnym,https://ppm.edu.pl/info/phd/UMW177772f2e3de4f82ad4e57c0f6fe6f7c?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bi%2Bpor%25C3%25B3wnanie%2Bprzebiegu%2Bci%25C4%2585%25C5%25BCy%2Boraz%2Bporodu%2Bu%2Bkobiet%2Bpo%2Bzap%25C5%2582odnieniu%2Bpozaustrojowym%2Bi%2Bnaturalnym%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
71,Holistyczna analiza poziomu czytelności ogólnodostępnych artykułów on-line dotyczących wybranych schorzeń dermatologicznych,https://ppm.edu.pl/info/phd/UMWa0fa9e61023f41078791037fe268190e?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BHolistyczna%2Banaliza%2Bpoziomu%2Bczytelno%25C5%259Bci%2Bog%25C3%25B3lnodost%25C4%2599pnych%2Bartyku%25C5%2582%25C3%25B3w%2Bon-line%2Bdotycz%25C4%2585cych%2Bwybranych%2Bschorze%25C5%2584%2Bdermatologicznych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
72,Elektrofizjologiczna ocena czynności mózgu u chorych z rdzeniowym zanikim mięśni,https://ppm.edu.pl/info/phd/UMWd344a7528f1b44b7b1846a7155a19c07?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BElektrofizjologiczna%2Bocena%2Bczynno%25C5%259Bci%2Bm%25C3%25B3zgu%2Bu%2Bchorych%2Bz%2Brdzeniowym%2Bzanikim%2Bmi%25C4%2599%25C5%259Bni%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
73,Analiza czynników wpływających na realizację programów profilaktycznych przez świadczeniodawców na przykładzie programu pilotażowego POZ PLUS,https://ppm.edu.pl/info/phd/UMW975d3a6f514e4c84bec9d7da54472262?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BAnaliza%2Bczynnik%25C3%25B3w%2Bwp%25C5%2582ywaj%25C4%2585cych%2Bna%2Brealizacj%25C4%2599%2Bprogram%25C3%25B3w%2Bprofilaktycznych%2Bprzez%2B%25C5%259Bwiadczeniodawc%25C3%25B3w%2Bna%2Bprzyk%25C5%2582adzie%2Bprogramu%2Bpilota%25C5%25BCowego%2BPOZ%2BPLUS%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
74,Rola czynników epigentycznych w etiopatogenezie atrezji przełyku,https://ppm.edu.pl/info/phd/UMWeadaf4f9554a458aa40267005f0afae2?aq=.%3Aee6549ffc7dd4be0bd1ee75316dafe55&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BRola%2Bczynnik%25C3%25B3w%2Bepigentycznych%2Bw%2Betiopatogenezie%2Batrezji%2Bprze%25C5%2582yku%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC
